x,cancer_type,y
-18.851368,TCGA-KIRC,-3.4847026
-29.134249,TCGA-KIRC,-2.6960225
5.7643776,TCGA-KIRC,20.182425
5.310839,TCGA-KIRC,-26.941566
-28.886648,TCGA-KIRC,-1.7102071
35.603916,TCGA-KIRC,-14.268125
-14.698269,TCGA-KIRC,-12.566143
20.658848,TCGA-KIRC,-1.167264
17.268196,TCGA-KIRC,-12.229524
20.23055,TCGA-KIRC,0.14670569
43.408817,TCGA-KIRC,6.3743424
-19.05204,TCGA-KIRC,10.094272
-52.05554,TCGA-KIRC,-2.7738104
57.040104,TCGA-KIRC,7.6216836
19.407705,TCGA-KIRC,-8.0723
21.096739,TCGA-KIRC,-11.96652
21.813765,TCGA-KIRC,-11.51621
-16.200146,TCGA-KIRC,-15.285099
20.455233,TCGA-KIRC,-13.32879
22.933647,TCGA-KIRC,-23.595184
22.280964,TCGA-KIRC,0.059394732
28.070803,TCGA-KIRC,-7.480439
23.042377,TCGA-KIRC,-0.4301656
18.289263,TCGA-KIRC,-2.8438122
25.097904,TCGA-KIRC,-0.8279975
-43.96127,TCGA-KIRC,16.300243
-17.447859,TCGA-KIRC,-12.865657
17.244072,TCGA-KIRC,-2.558965
12.461989,TCGA-KIRC,-12.230033
-9.772994,TCGA-KIRC,-11.973813
17.896694,TCGA-KIRC,-9.615046
-17.03854,TCGA-KIRP,12.637543
56.86431,TCGA-KIRP,6.5756593
-14.927704,TCGA-KIRP,24.551676
-42.182037,TCGA-KIRP,10.381747
-19.259733,TCGA-KIRP,8.385472
43.189075,TCGA-KIRP,6.6084876
-18.13487,TCGA-KIRP,17.079763
12.348061,TCGA-KIRP,-12.221436
15.821436,TCGA-KIRP,-12.831422
14.950353,TCGA-KIRP,-3.0506046
-15.002177,TCGA-LIHC,22.44042
21.363785,TCGA-LIHC,-13.195737
-15.492469,TCGA-LIHC,-12.95162
-23.565199,TCGA-LIHC,20.853046
22.949047,TCGA-LIHC,-4.285257
-25.084137,TCGA-LIHC,18.108664
-33.286797,TCGA-LIHC,-0.7267052
-36.7029,TCGA-LIHC,6.776807
-26.25996,TCGA-LIHC,19.964996
-30.654333,TCGA-LIHC,-8.897527
-13.846363,TCGA-LIHC,24.264336
-15.028932,TCGA-LIHC,23.830353
44.49319,TCGA-LIHC,-2.2735589
-15.31411,TCGA-LIHC,23.035194
-40.937317,TCGA-BRCA,16.435257
-45.640846,TCGA-BRCA,9.978143
31.56279,TCGA-BRCA,13.679605
32.316967,TCGA-BRCA,14.643876
32.47497,TCGA-BRCA,13.281349
32.50329,TCGA-BRCA,13.771655
-40.97343,TCGA-BRCA,16.330013
-45.689976,TCGA-BRCA,8.170483
-53.498096,TCGA-BRCA,-3.1486263
33.106155,TCGA-BRCA,13.24101
32.696236,TCGA-BRCA,14.47388
32.05818,TCGA-BRCA,13.144919
-53.365025,TCGA-BRCA,-2.4793036
32.449684,TCGA-BRCA,12.589181
32.162273,TCGA-BRCA,13.866852
-39.620796,TCGA-BRCA,17.28715
-40.5214,TCGA-BRCA,17.238821
31.136684,TCGA-BRCA,12.892882
30.95109,TCGA-BRCA,13.299816
33.021774,TCGA-BRCA,14.143162
-46.281246,TCGA-BRCA,9.068363
-31.871273,TCGA-BRCA,10.945651
-31.279385,TCGA-BRCA,10.90263
-43.968437,TCGA-BRCA,11.757131
31.52181,TCGA-BRCA,12.618745
-40.119762,TCGA-BRCA,16.936197
-31.047623,TCGA-BRCA,11.36028
-30.643393,TCGA-BRCA,11.707481
-16.350592,TCGA-BRCA,18.487917
-43.83751,TCGA-BRCA,12.730337
-43.649574,TCGA-BRCA,8.614247
-47.247463,TCGA-BRCA,7.6175957
31.394512,TCGA-BRCA,14.529899
-30.681196,TCGA-BRCA,11.675289
-40.381927,TCGA-BRCA,16.947855
-19.052086,TCGA-BRCA,15.532688
-16.224056,TCGA-BRCA,18.795797
-31.506746,TCGA-BRCA,11.0652
-45.248653,TCGA-BRCA,11.659765
-46.816277,TCGA-BRCA,8.1520405
32.86125,TCGA-BRCA,12.812468
31.829718,TCGA-BRCA,14.088158
31.967012,TCGA-BRCA,12.536626
33.152664,TCGA-BRCA,13.693964
31.675255,TCGA-BRCA,13.288989
31.087828,TCGA-BRCA,14.174505
-13.352524,TCGA-READ,-14.44306
34.947536,TCGA-KIRC,-12.849311
39.004658,TCGA-KIRC,-8.462311
34.951424,TCGA-KIRC,-11.1139965
8.481326,TCGA-KIRC,-29.093035
-41.197556,TCGA-KIRC,13.033329
38.939533,TCGA-KIRC,-13.565832
34.960487,TCGA-KIRC,-12.099508
7.857712,TCGA-KIRC,-28.571209
-33.987247,TCGA-KIRC,17.07986
37.00221,TCGA-KIRC,-14.819926
29.812567,TCGA-KIRC,-15.234598
31.007494,TCGA-KIRC,-9.854323
7.598382,TCGA-KIRC,-23.475079
36.64609,TCGA-KIRC,-13.702336
11.245785,TCGA-KIRC,-24.17022
8.013053,TCGA-KIRC,-25.397732
28.532528,TCGA-KIRC,-8.114585
35.214317,TCGA-KIRC,-13.650451
19.078173,TCGA-KIRC,-5.0377827
9.298629,TCGA-KIRC,-24.338167
8.069757,TCGA-KIRC,-23.317362
45.9125,TCGA-KIRC,-1.1624137
37.711006,TCGA-KIRC,-14.224139
-41.09065,TCGA-KIRC,9.675592
-33.774616,TCGA-KIRC,16.80289
47.208073,TCGA-KIRC,-0.6961506
6.3890595,TCGA-KIRC,-25.623772
31.146185,TCGA-KIRC,-10.262987
10.964674,TCGA-KIRC,-24.268631
13.025695,TCGA-KIRC,-24.741331
36.995266,TCGA-KIRC,-14.34891
9.909045,TCGA-KIRC,-23.949453
37.65131,TCGA-KIRC,-13.625046
35.667957,TCGA-KIRC,-13.90922
6.9951444,TCGA-KIRC,-30.114962
33.996555,TCGA-KIRC,-16.0282
36.50926,TCGA-KIRC,-13.633866
35.01964,TCGA-KIRC,-15.054925
-36.90677,TCGA-KIRC,11.64823
43.220028,TCGA-KIRC,-2.7957246
45.050674,TCGA-KIRC,-2.2413762
-37.43548,TCGA-KIRC,13.334281
42.879757,TCGA-KIRC,-4.707461
10.543504,TCGA-KIRC,-27.49311
27.183207,TCGA-KIRC,-15.142273
12.579868,TCGA-KIRC,-24.21653
46.212967,TCGA-KIRC,-1.7855905
40.22201,TCGA-KIRC,-3.7298284
36.742916,TCGA-KIRC,-11.796452
35.55289,TCGA-KIRC,-14.756563
-37.30212,TCGA-KIRC,9.39976
11.254362,TCGA-KIRC,-23.807858
39.10984,TCGA-KIRC,-7.6661687
17.613327,TCGA-KIRC,-6.5665073
44.613434,TCGA-KIRC,-2.92372
8.287863,TCGA-KIRC,-26.301819
32.04617,TCGA-KIRC,-5.439892
-20.60812,TCGA-KIRC,20.068054
