x,cancer_type,y
36.61497,TCGA-KIRC,14.531473
47.443794,TCGA-KIRC,25.598557
45.989365,TCGA-KIRC,24.183466
46.297466,TCGA-KIRC,26.971811
18.406876,TCGA-KIRC,-14.899984
18.3942,TCGA-KIRC,-14.379762
18.423132,TCGA-KIRC,-14.416583
17.700756,TCGA-KIRC,-25.26086
17.738752,TCGA-KIRC,-24.932838
29.70963,TCGA-COAD,9.615219
41.046856,TCGA-COAD,5.138575
40.101074,TCGA-COAD,4.3139887
19.760015,TCGA-COAD,16.495558
17.63412,TCGA-READ,18.86853
29.264086,TCGA-READ,-0.16515978
-10.560941,TCGA-BLCA,-1.296302
-10.217419,TCGA-BLCA,-2.7839243
-5.9177723,TCGA-BLCA,-3.3281708
-6.1331773,TCGA-BLCA,-1.3694369
-7.298907,TCGA-BLCA,-4.682568
21.443104,TCGA-BLCA,31.427536
-18.403896,TCGA-KIRC,17.059332
-11.573613,TCGA-KIRC,19.613169
-11.57609,TCGA-KIRC,19.620218
-7.3193407,TCGA-KIRC,19.782251
-8.045603,TCGA-KIRC,19.342579
-16.21847,TCGA-KIRC,8.784384
-21.144688,TCGA-KIRC,16.749329
-21.05857,TCGA-KIRC,16.813644
-20.161036,TCGA-KIRC,17.571924
-14.363914,TCGA-KIRC,7.3875504
-14.216778,TCGA-KIRC,7.488404
-16.564022,TCGA-KIRC,8.957864
-20.151976,TCGA-KIRC,17.934668
-21.859732,TCGA-KIRC,16.53233
-18.479937,TCGA-KIRC,17.018091
-13.873497,TCGA-KIRC,7.4908614
22.867056,TCGA-KIRC,16.325258
-31.813944,TCGA-KIRC,3.2776704
20.2308,TCGA-KIRC,20.830122
29.90434,TCGA-KIRC,3.7536936
31.304857,TCGA-KIRC,5.2495255
30.827154,TCGA-KIRC,5.6061645
32.313114,TCGA-KIRC,5.6078343
31.409424,TCGA-KIRC,6.8143373
-34.183296,TCGA-KIRC,0.37618136
31.98983,TCGA-KIRC,6.2308536
30.818129,TCGA-KIRC,11.756195
18.924131,TCGA-KIRC,17.983322
20.854586,TCGA-KIRC,16.061527
32.13909,TCGA-KIRC,3.8823965
30.687483,TCGA-KIRC,8.40201
30.90071,TCGA-KIRC,6.447231
29.183868,TCGA-KIRC,3.7259638
29.392202,TCGA-KIRC,2.1552985
44.52304,TCGA-KIRC,5.5536013
43.665565,TCGA-KIRC,4.282152
45.15001,TCGA-KIRC,4.353746
44.86323,TCGA-KIRC,4.7159824
31.106298,TCGA-KIRC,9.614724
-29.722729,TCGA-UCEC,0.5125501
22.67784,TCGA-UCEC,6.450089
-23.611416,TCGA-UCEC,3.3086176
-27.896368,TCGA-UCEC,-0.93803364
25.66904,TCGA-UCEC,5.675289
-23.543446,TCGA-UCEC,4.3499904
-8.211592,TCGA-UCEC,-0.27190933
-26.033485,TCGA-UCEC,-1.6783597
-24.812445,TCGA-UCEC,-2.7731159
8.951735,TCGA-UCEC,-1.9721874
-26.908562,TCGA-UCEC,-1.6316415
-12.6703205,TCGA-UCEC,0.8088602
